local_site_name,count
4TH DISTRICT COURT,76
Flattops #3,76
"INTERSECTION OF FOUNTAIN AND ACADEMY, SOUTHEAST OF THE CITY",76
GULF COAST LEAD,76
Payne-Phalen Neighborhood,76
BREWSTER ELEMENTARY SCH,75
"HASTINGS STREET, SOUTH 180 FEET",75
"R&P PM2.5 FRM, AMES MEEKER ELEMENTARY RES. SAMPLER",75
YUMA CITY YARD,75
DESERT WEST,75
Ursuline North,75
MONITOR LOCATED ON TOP OF SHERIFF'S OFFICE,75
GROUND LEVEL,75
ON ROOF OF COURTHOUSE,75
Gas Service Center collocated PM 10s,75
CHELAN - WOODIN AVE,75
#11 Fire Station,75
ON ROOF OF MONROE ELEMENTARY SCHOOL,75
JACOBS RANCH SITE 4,75
MONITOR LOCATED BEHIND ADEQ OFFICE AT GROUND LEVEL,75
135 FT NE OF JOHNSON/MILLER,75
Pevely,75
ON ROOF OF VISITOR'S CENTER,75
NIHF STEM MS,74
LOCKLAND,74
Hanford-Lacy Blvd,74
McCall,74
Stone  Container - Wellfield # 2,74
Campo Indian Reservation,74
STATE PARK,74
Rawhide Hilltop Site,74
FRESHKILLS MET TOWER,74
Baker LSP,74
SM Youth Camp,74
Fort Bragg-North Franklin Street,74
Shasta Lake-La Mesa,74
DOUGLAS & MAIN,74
MONITOR LOCATED IN THE GATEHOUSE FOR THE LAKE FRANCES DAM,74
Meadowlark Farm,73
ACROSS RAILROAD TRACK FROM LUTTRELL LIMESTONE ROCKCRUSHER_150 METER,73
Antelope Site 4,73
Madras Westside School,73
JIM BRIDGER SITE 901,73
Cave Junction - USFS Office (CJFS),73
Caballo Mine CB-8,73
DAVID RESIDENCE,72
North Adams,72
Wolf Creek,72
Kettleman City-Caltrans,72
500 FT CLIFF OVERLOOKING BILLINGS,72
SAUK MEDICAL CLINIC,72
ArcelorMittal Steel,72
COMMERCIAL BUILDING,72
DILLON CITY-COUNTY OFFICE BLDG.,72
Granger-Beckley St.,72
Goliath Peak,72
J. RUBIN & COMPANY,72
MEIGS CTY_AD. B,72
Bladensburg VFC,72
PS 154,72
MONITOR IN TRAILER NEXT TO POLICE DEPARTMENT,72
FAYETTEVILLE,72
COM ED MAINTENANCE AREA,72
Benicia,72
KENDALL,72
PUMP STATION,72
SHAVER LAKE SUMMMER OZONE SITE,72
10 METER TOWER EAST OF HAYDEN ON RATHDRUM PRARIE.,72
Savannas,72
Johnson Controls,72
Salina lead,72
Tallgrass Energy Partners - Gaseous,72
St. Croix Watershed Research Station,72
DYKEN POND,72
Indpls.- Drover St.,72
NYS ID  7097-09,72
Fort Laramie National Historic Site,72
FMC-GRANGER SITE #1,72
ACHD ADMINISTRATION BUILDING,72
FORMERLY ST JOE LEVEE.,72
"2ZP,8 MI SOUTH OF ALBUQUERQUE CITY LIMITS, 1 MI EAST OF I-25",72
Bozeman High School,72
COMPOSTING FACILITY AT FRESHKILLS LANDFILL,72
TATA MET,72
WORTMAN PROPERTY,71
MONTEREY AMS,71
Sequoia NP-Lower Kaweah,71
MYRTLE BEACH HEALTH DEPT.,71
San Antonio Bulverde Parkway,71
CENTRAL,71
CEMMERCIAL ZONE WITH HEAVY TRAFFIC FLOW.,70
NYS ID 7097-10,70
MORENCI SITE,70
MONITOR ON CONCRETE PAD AT TREATMENT PLANT,70
Sisters Forest Service Station (SFS),70
IS 293,70
Orange Ave.,70
Joshua Tree NM - Lost Horse,70
"GLOBEVILLE, CLINICARE",70
JIM BRIDGER COAL JB # 4,70
EAST OF CTY TRK G & SOUTH OF PHILHAUER RD,70
John Day Dayton (JDD),70
CANON CITY - CITY HALL,70
Belle Ayr BA-3,70
"STATION 48-B, MONITORING SHELTER AND MET TOWER LOCATED IN FIELD AT",69
ST. JOSEPH LEVEE - SO2 9-01-94.,69
Rocklin-Sierra College,69
150 FT FROM ADAMS ST AND 500 FT FROM LONG LAKE AVE,69
"TRANSPORT STUDY - MOUNTAIN TERRAIN, VERY MINIMAL TRAFFIC.",69
Plumb-Kit,69
MARYVALE-POLICE STN-ENCANTO BLVD NEAR 59TH AVE,69
ALPINE BANK,69
TUSC. (CLOSED),69
BONNEVILLE POWER ADMINISTRATION ROSS SUBSTATION 54TH ST & HWY 99,69
JB SITE # 5,69
Searchlight,68
DAVIDSON CO,68
Colorado NM - Bone Yard,68
Noble Industries,68
SPOKANE - 3RD ST,68
SITE IS LOCATED ON A WELL HOUSING SHELTER IN THE CAR LOT,68
PRESCOTT COLLEGE AQD,68
YUMA GAME & FISH,68
LEAD SITE TO REPLACE 390350055 EAST OF MASTER METALS,68
ON EDGE OF PARK BESIDE TENNIS COURTS IN RESIDENTIAL AREA,68
JCI River (Woods),68
I-25 & UINTAH,68
"SANDPOINT NAVAL AIR STATION, TRAILER",68
"NEW  MONITORING LOCATION IN ELYRIA, DOWN THE STRET FROM",68
McClure Pass,68
MOSS LANDING HARBOR AREA,68
WEST PARIS SHIRLEY DAMM,68
Sonoma,68
Grand Mesa,68
Little Mountain,68
San Luis Rio Colorado Well 10,68
DTE Energy,68
FARGO RESIDENTIAL,68
Cherry Hill,68
Caballo Mine Site CB-9,67
Clinton Crops,67
Carrithers Middle School,67
APALACHICOLA NATIONAL FOREST,67
AT TYLER AIRPORT,67
Brilliant,67
LAKE MURRAY TECHNOLOGY CENTER (IRMO),67
Fire Station #7,67
SPECIAL STUDY SITE - CEMET PLANT,67
SUQUAMISH ELEMENTARY SCHOOL,66
SCOTCHTOWN,66
ON ROOF OF FIRE DEPARTMENT,66
VA HOSPITAL,66
MONITOR LOCATED WITHIN PORTABLE INSTRUMENT SHELTER,66
Dry Fork Mine Meteorological Station,66
WAUPACA FOUNDRY UPWIND SITE,66
"MOBILE TRAILER, NE OF BROKAW",66
Saint Josaphat School,66
Hillcrest AMS,65
Weaver-AA,65
"Rush Island, Natchez",65
JEFFERSON - LAATSCH,64
LONGMONT - MAIN,64
Garrett Jr. High,64
BENITO JUAREZ HIGH SCHOOL,64
FAMODA FARM,64
JCI Railroad,64
CRATER LAKE NATIONAL PARK - Maintenance Bldg (CLM),64
COUNCIL BLUFFS ENERGY CENTER,64
Fire Station #10,64
MANHATTANVILLE POST OFFICE,64
LACEY KEOSAUQUA STATE PARK,64
Indian Springs,64
SHELTER LOCATED IN OPEN FIELD NORTH OF BUILDINGS AT 900 WOOD RD,64
BELOIT - CONVERSE,64
Virgin Valley High School,64
Liberty High School,64
Union City High School,64
LOCKLAND SO2,64
3CRD Coyote Ranger District,64
"MASON CITY, WATER PLANT",64
Bellingham-Pacific St,63
Paia,63
EXXON DOCK (TERMINAL),63
Howard #3,63
BLGS BRIDAL SHOP LOW POINT IN TOPOGRAPHY OF URBAN BILLINGS,63
CORDERO HV-3/PM-3,63
Notchcliff,63
SB25 trailer at Hollenbeck School,63
Rockford Fire Department Admin. Bldg,63
SOUTH FARM SITE FOR NITROGEN DEPOSITION,62
KERSHAW COUNTY HEALTH DEPT.,62
Sacramento-Branch Center #2,62
SW CORNER OF OLD FORT WAYNE CENTRAL H.S.- FWCC,62
UTM COORDINATES = INLET PROBE LOCATION ON ROOF,62
DTE Energy Company,62
1ST BK LOCATED APPX 100 MTRS OFF US HWY 200 DOWNTOWN AREA OF LINCOLN,62
SANTA CLARA,62
"TRAILER AT S END OF FIELD ALONG 270TH AV, APPROX 1/4 MI W OF 90TH ST",62
"850 ELM STREET, STATE OFFICES",62
Merced-15th St.,62
UTM COORDINATES = ROOF OF BLDG. DIRECTLY ABOVE INLET PROBE,62
LJA1,62
Cooley,61
CORLETT SCHOOL,61
PM10 MONITOR ON GROUND ON WEST SIDE OF BUILDING; SO2 IN LAB,61
Manchester,61
Oildale-3021 Manor St.,61
LOCATED ON ROOF TOP OF COUNTY GARAGE. HIGHWAY #2 IS CLOSE TO SITE,61
EAST OF GLOYD & NOLEN INTERSECTION,61
Pt. Richmond,61
Sabino Canyon,61
Norwood,60
MONITOR WAS FORMERLY LOCATED AT FESTUS.,60
Town of Sinclair SO2 Monitor,60
ROLLING HILLS AND RIDGES DOMINATE SURROUNDING TOPOGRAPHY,60
Paradox,60
Mines Peak,60
PS 44,60
"AT CESPM, COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI",60
RED CROSS,60
WOODLAWN CEMETERY,60
BROOKLYN TRANSIT,60
Helmsburg,60
East Boulder Mine Site # 2 (Downwind),60
"Black Thunder Sites 25-3, 25-4, and 25-5",60
LOCATED BEHIND LAKE WAURIKA CORP. OF ENG. OFFICE,60
SITE IS APPROX1/2DISTANCE BETWEEN GASTON 1.5MI I 95 ON S.SIDE  HWY46,60
HOSPITAL COMPLEX - SOUTH SIDE,60
WALTERS- RED RIVER SPM,60
ISLETA PUEBLO PM2.5,60
MS SCOTIA PRINCE FERRY FROM PORTLAND ME TO YARMOUTH NOVA SCOTIA &RET,60
CVH,60
Briggsdale,60
TRANS OHIO BLDG.,60
Seedskadee,60
CENTEX AMERICAN GYPSUM CO. AND COPAR PUMICE MINE ARE 5 MI. W OF ZIA,60
M7M Site #1 AECI Water Tower Location,60
T&L South,60
Graymont Indian creek 50-m Met Station,60
"NEAR TOWN OF TOBACCOVILLE, BY POLLIROSA RESTAURANT",60
PITTSBURG AVE FIRE STATION,60
BEAUFORT COUNTY HEALTH DEPARTMENT,60
"BOWDOINHAM, MERRYMEETING BAY, BROWN'S PT  (BMB)",60
"TVA PSD STATION NEAR NUTBUSH, TN IN HAYWOOD CO.",60
A420792100LAT/LON POINT IS AT CORNER OF TRAILER,60
OAKCREST ELEMENTARY,60
LAT/LON POINT = NE CORNER OF TRAILER,60
PRESCOTT - COUNTY MAINTENANCE YARD,59
100 FEET SOUTH OF 8TH STREET,59
FIRE STATION,59
PLAYGROUND BEHIND CROISSANT PARK ELEMENTAEY SCHOOL,59
POINT=CENTER OF MANMADE MATERIALS AT SITE,59
Ketchum,58
PEARL_RD.,58
Semora DRR,58
Seattle-Yesler Community Center,58
"Herculaneum, North Cross",58
CRESCENT CITY-NORTHCREST,58
Seattle-8th & Jackson,58
Torres Martinez Reservation,58
Seattle-Denise Louis Ed Center,58
ASHE STREET,58
Monroeville,58
Camden Industrial Area,58
Savanna,58
Nedrow Farms / Wallula Junction,58
Seattle-Danny Woo Memorial Garden,58
Seattle-Union Station,58
"Eliot, Sawgrass Lane",58
Seattle S King Street,58
Black Thunder Mine JR5,58
LOCATED NEXT TO STENNIS AP WATER WELL,58
Reibold,58
UNITARIAN CHURCH,58
Breckenridge,57
Wilmington-N. Mahar Ave,57
Paradise-Birch St.,57
"PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE",57
"TOP OF BUILDING, 223 MAIN ST, KALISPELL",57
LAUREL OAKS VOC. CENTER,57
"Herculaneum, Dunklin High School",57
"MASON CITY, WASHINGTON SCH.",56
"Gladeville Elementary School, Galax",56
NORTH EAST OF BASIN F COLOCATED WITH MET 4,56
W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH,56
North Shore Mining Industrial Site NM19; replaces NM10,56
WEST OF THE INTERSECTION OF W. BAKER RD. & DECKER DR.,56
St.Martinville,56
Watershed Charter School,56
PUMP HOUSE-DOWN WIND SITE,56
WARDLAW School,56
Lihue,56
Westside,56
Tukwila Allentown,56
Ashland City Elementary School,56
LOCATED ADJACENT TO STAIRWELL AT SOUTH SIDE OF PAVILON CENTER-PVHC,56
SE OF HICKORY STREET & 6TH STREET INTERSECTION,56
NEW PM10 SITE KNOWN AS BTM 31-1 ACTIVE 10-00,56
"TVA PSD SITE IN DICKSON COUNTY, TN",56
Ewing,56
South Camden,56
Hammond- E. Lakeview St.,56
Felton,56
"MOBILE SHELTER, APPROX 3/4 MI E OF COLLINS ALONG COUNTY HWY JJ",56
Dry Fork Site DF-4,56
Relocated PCS site,56
"ON ROOF OF WHITNEY ELEMENTARY SCHOOL.  NEIGHBORHOOD SCALE, PROBE HT.",56
Coal Creek Site 3,56
BETHEL,56
SO2 SITE PART OF A LARGER SO2 MONITORING NETWORK AROUND KYGER CREEK,55
LOCATED EAST SIDE OF LACONIA AIRPORT,55
AUGUSTA QUARRY,55
FD,55
Martinez - Pacheco Blvd.,55
Lamstein Lane,55
CLOVIS POINT MINE SITE CP-1,55
Guadalupe Mountains National Park - Maintenance Area,55
Jim Bridger Sulfur Dioxide Station,55
Coastal Carolina University,55
Spiritwood Energy Station,55
DALE ELEMENTARY SCHOOL,54
Ferndale-Kickerville Rd,54
Sawgrass Lake Park (Near-Road),54
Twin Falls,54
709 MILL RD SE YELM - FIRESTATION,54
MILWAUKEE - UWM UPARK,54
Lincoln-2885 Moore Road,54
CLEVES,54
Yosemite National Park - Glacier Point,54
OLD YORK CMS,54
Skyland DRR,54
Port Angeles - 5th St,54
Reid Hillview Airport,54
Coal Creek Site 7,53
ONE EDGE OF MERCHANTS ROW PARKING LOT,53
Ak Chin Museum,53
LOCATED NEAR CENTER OF VACANT LOTS,53
COOK COUNTY COURT COMPLEX,53
SITE IS IN A FIELD SOUTHEAST OF THE NIXON POWER PLANT,53
Jackson-Buena Vista Rd.,53
North Shore Mining Industrial Site NM7,52
Hugh Mercer Elementary School,52
Fayette County,52
MONTEZUMA CASTLE,52
TOP OF MICROWAVE HILL,52
St. Joe State Park,52
PAST CATTLE GUARD - EAST OF ROAD,52
Roland-Story High School,52
SITE LOCATED ON MESA TOP WITHIN MUNICIPAL AIRPORT,52
FRENCHTOWN (L-P),52
SITE LOCATED AT CHATFIELD RESRVOIR--CAMPGROUND REGISTRATION BLDG.,52
Kinsman Maintenance,52
PRESIDENCIA MUNICIPAL/CITY HALL,52
Blue Lake,51
Guiding Hand,51
Doe Run Buick - Buick NE,51
Spring Creek # 2 - SW of Office,51
ON PIPELINE RIGHT-OF-WAY,51
Oceanside-Cleveland St.,51
"1815 MARINE DRIVE, PORT ANGELES WASHINGTON",51
Fletcher,51
Oates,51
BOYER (HOLLY HILL),50
Harrah-Yakama Tribe,50
Across from Crabtree Valley Mall (US70W & NC50N),50
LOCKWOOD,50
Leech Lake Nation:,50
AZ DEPT OF HEALTH SERVICES,50
St. Cloud City Hall,50
Eastman Skyland,50
Visalia-W. Ashland Avenue,50
Cheshire Elem,50
Sheldon Station,50
RAILROAD TRACK SITE,50
Eastman Ross N. Robinson,50
Evansville- Lloyd,50
Warren WWTP,50
"Lhoist, Montevallo Plant",50
PM10S MOVED FROM HOLABIRD E.S. TO BROENING HWY FIRE STATION #50,50
A.M.A. TERMINAL_BUS ; COMMERCIAL ZONE,49
Decker # 7 - Holms Ranch,49
West Point Elementary School,49
Decker # 1 - W Decker Loop,49
DECATUR (CLOSED),49
Decker # 4 - E Decker Office,49
COOLIDGE,49
FOOD SCIENCE BLDG (CLEMSON UNIVERSITY),49
"SE 1/4 OF NW 1/4 OF SECTION 31, T21N, R4E",49
RACINE - PAYNE AND DOLAN,48
Harvey's Hotel - Stateline,48
SANTA ROSA ISLAND - BECHER'S BAY - CHANNEL ISLANDS NATIONAL PARK,48
ON ROOF,48
Kennewick_S Clodfelter Rd,48
PA DEPT CONSERVATION & NATURAL RESOURCES - PENN NURSERY GROUNDS,48
ROCKPIKE LAT/LONG POINT IS OF SAMPLING INLET,48
Bethel Smith Farm Road,48
SPM STATION FOR BACKGROUND STUDY,48
TRAILER LOCATED 1/2 MI S OF INTERSECTION W/HWY V IN WILSON TWNSHP,48
NELSON CREEK,48
Waimanalo,48
"BREWSTER ELEMENTARY SCH., ZB",48
"CHEWELAH CITY HALL, 301 E CLAY ST, CHEWELAH, WA",48
Wood River Elementary School,48
SITE IS C.A. 1.5 MILES NORTH OF RAPID CITY'S LIMESTONE QUARRY AREA,48
CORNER OF NW EXPRESSWAY AND BROOKSIDE,48
NW CORNER OF TRAILER,48
NEXT TO TIADAGHTON SPORTMANS CLUB - NORTHWEST OF WILLIAMSPORT,48
Concord - Arnold Industrial Way,48
Skiatook Airport,48
Bellevue-SE 12th St,48
DISTRICT 81,48
Santa Maria-S. McClelland St.,48
6ZJ EAST OF FLOOD DIVERSION DAM AND WEST OF NEW DEVELOPMENT,48
FESTUS FORMERLY AT BUICK,48
FORMERLY 29-510-0084 HALL ST & CARRIE,48
University Meadows,48
6108 COUNTY 26,48
T&L North,48
BUFFALO DOWNTOWN,48
Lyndale Neighborhood,48
Mount Evans,48
TROY HEAD,48
TVA PSD SITE,48
CARIH,48
ALTON HORACE MANN ELEMENTARY SCHOOL,48
"CAMAS CITY HALL, 616 NE 4TH AVE, CAMAS, WA",48
SITE LOCATED AT END OF W. SESAME STREET IN BEAR VALLEY,48
Alcoa East,47
NELSON LIME PLANT WEST,47
SIERRA VISTA - FRY BLVD,47
EASTERN KENTUCKY UNIVERSITY (EKU),47
SONORA NOGALES FIRE STATION,47
FMC SITE 869.  LOCATED 1000' SOUTH OF FORMER FMC 840 SITE.,47
"OCI, LTD SITE #4",47
A420110717LAT/LON POINT IS OF SAMPLING INLET,47
Kern Wildlife Refuge,47
Alcoa West,47
Glover,46
Laramie SLAMS,46
MORRIS ST - FIRE STATION,46
Eden Gardens Fundamental Elementary School,46
MID-BLOCK ON SOUTH SIDE OF 10TH AVE S; BETWEEN 7TH & 8TH STREETS,46
Taft-10th St,46
SHELTER IN HAY FIELD 30 METERS EAST OF FARM POND.,46
NEPHELOMETER UNDER ROOF ON OFFICE,46
BUTTE STORM SEWER ACROSS STR(E) FROM DEWEY ON HARRISON AVE,45
THE SAMPLERS ARE LOCATED ON THE ROOF OF AN EIGHT FOOT TALL SHED,45
Mt. Shasta Hatchery,45
DESCRIBES THE POINT OF THE NW CORNER OF THE FIRE STATION,45
West Entrance,45
Highway 32 Northeast,45
"Labadie, Southwest",45
Taft NCore PAMS,45
MOUNTAIN VIEW CHARCOAL KILN PM2.5 - SLAMS.,45
Earhart,45
Crescent City-Crescent Elk School,45
DUKE POWER SUBSTATION,45
LOCATED AT 8' BY 16' MOBILE SHELTER AT WEST END OF PARKING LOT,45
County Road 75,45
A420791207LAT/LON POINT IS OF SAMPLING INLET,45
ArcelorMittal-Burns Harbor Site 1,45
Woodland-Sutter St.,45
"Warren Memorial Hospital, Front Royal",45
NARM NA-8,44
Glacier NP - Saint Mary's Ranger District,44
A420770100LAT/LON POINT IS OF SAMPLING INLET,44
SITE LOCATED AT FILTRATION PLANT (WATER TREATMENT PLANT),44
Wilson,44
ONE MILE WEST OF COUNTY RD 39 S. OF SHERIFF WEAPON TRANING FACILITY,44
PORTABLE SHELTER BETWEEN SAUK AND OTTAWA AVES ALONG BAY BEACH RD,44
Great Plains State Park,44
Black Butte Mine I-80 Site,44
MCMULLEN BOOTH RD CLEARWATER,44
Pawnee Buttes,44
MIAMI EAST,44
A420250105LAT/LONG POINT IS OF SAMPLING INLET,44
Lincoln Park Elementary School,44
MEADOWDALE - BLACKBIRD DR,44
DENTON MUNICIPAL AIRPORT ON AIRPORT ROAD,44
Lost Cabin SO2 Monitor,44
Sebree SO2 DRR Site,44
Greenway Neighborhood,44
Eldora Ski Area,44
North Mojave,44
Sitton Elementary,44
STORAGE BLDG NEAR THE COUNTRY CLUB LODGE,44
Perimeter Road,44
MARICOPA 1405,44
EAU CLAIRE SCHOOL DISTRICT ADMINISTRATION BLDG,44
Castlewood Canyon State Park,44
San Jose-Alum Rock,44
Pevely North,43
Bill's Creek,43
Lyons Mary-Lynn Elementary (LML),43
Great Sand Dunes NM,43
A421290007LAT/LON POINT SAMPLER,43
ATSF (Exide),43
Hoopa Valley Reservation,43
BUSHY PARK BOAT LANDING,43
Ashland Fire and Rescue Station,43
MILWAUKEE HAVENWOODS,43
Julian B. Lane Park,42
 LAZARUS CO SITE,42
Kraftsman,42
MT Tunnels - Ranch # 1A,42
Pomeroy Sewage Treatment Plant,42
"TVA PSD SITE AT ROSCOE TURNER AIRPORT, CORINTH, MS",42
Minnesota International Middle Charter School,42
WILLOW CREEK GOLF COURSE,42
COUNTY PARK NEAR WAVE POOL,42
Patent Scaffolding,42
CLIFTON - SANITATION,42
Grand Island NDOT,42
Cabell County Career Technology Center,42
University and Snelling,42
Goldsboro,42
City of Rocks NR - Juniper Campground,42
Rodeo,42
"TVA PSD SITE IN MUHLENBERG COUNTY, GREENVILLE, KY",42
A420710315LAT/LON POINT IS OF SAMPLING INLET,42
HYRUM,42
"EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO",42
MONITOR LOCATED ~115METERS WEST HWY10 RESQUE SQUAD ~35METERS TO WEST,42
YUMA HEALTH DEPARTMENT,42
Scotts Valley High School,42
ADM,42
A421070002LAT/LON POINT IS AT CORNER OF TRAILER,42
COMMERCIAL AND TOURISTIC ZONE,42
Amarillo SH 136,41
Von Ormy Highway 16,41
Columbus-Allied,41
Burns Harbor- Port of Indiana,41
SHERIDAN HOTEL,41
Prescott Pioneer Park,40
HECO - KAHE,40
SOUTHWEST CORNER OF SKYHAVEN AIRPORT,40
Yosemite National Park - Wawona Valley,40
"POKER FLAT RESEARCH RANGE, 30 MILES NE OF FAIRBANKS OFF STEESE HWY",40
North Charleston Fire Station,40
Addis,40
GOLDFIELD-CAFO,40
EAST SIDE OF TOWN OF BROWNING NEAR HIGHWAY #2,40
PCAB,40
South Calcasieu,40
ROOF OF WESTBROOK FIRE STATION,40
Sinclair Southwest SO2 Monitor,40
Radford Army Ammunitions Plant,40
AGUA PRIETA FIRE STATION,40
SITE LOCATED NORTH EAST OF ACTIVITIES.  TSP & PM-10 SAMPLERS.,40
WEST UNION-CAFO,40
North Baton Rouge,40
HECO - WAIAU,40
Mocksville,40
Pulp Mill Road,40
Gramercy,40
WATERVILLE STURTEVANT STREET,40
ON THE ROOF OF THE TUDOR PROFESSIONAL BUILDING,40
Frisco Stonebrook,40
"PAST FOSTER RENTAL, EAST OF ROAD",40
Crawford Woods,40
Dutch John Airport,40
MT Tunnels - Clancy Ck # 4,39
MONAGHAN MILL,39
Columbus-Joy Road,39
STARBUCK - 6TH AVE,39
EASTON MCCAIN FOODS SPECIAL PURPOSE SITE,39
PUYALLUP-66TH AVE E (PUYALLUP TRIBE),39
Manzanita Reservation,39
DRY FORK SITE DF-3N AND DF-3S,39
VACANT LOT ACROSS FROM NAZARENE CHURCH IN A TRAILER,38
Santa Ana,38
UNIVERSITY RIDGE,38
SWPS LAT/LONG POINT IS OF SAMPLING INLET,38
 KENT - EAST SMITH ST (TEMPORARY RELOCATION FOR 530332004,38
BONNEVILLE DAM - HWY 14,38
OVERBROOK,38
WEST CHANDLER-FIRE STN-PRICE RD & CHANDLER BLVD,38
PRODUCTION CREDIT ASSOCIATION BUILDING,38
BELLEVUE - 148TH,38
Eagle Butte EB-5,37
Madera-Health Dept,37
SECONDARY PREDOMINANT DOWNWIND MONITOR,37
LOWER COBURN ROAD - BILLINGS,37
CLARKDALE ADEQ,37
UPWIND MONITOR FROM DOMINANT WIND DIRECTION,37
"BUILDING S OF GYM, 11 FT FROM E EDGE AND 26 FT FROM S EDGE",37
"OPEN LOT CORNER OF FIREHOLE & DUNRAVEN, W YLLSTN",37
GEORGETOWN COUNTY HOSPITAL,37
UTM COORDINATES = INLET PROBE LOCATION,37
RELOCATED NA-6 SITE.  APPROXIMATELY 2 MILES OF SITE 865.,36
MIAMI SE #2,36
NORTH OF BRYAN & ERVAY STREETS INTERSECTION,36
"Herculaneum, Broad Street",36
"APPROX 20 MILES SOUTH OF BOISE URBAN AREA, MAX DWNWND OZONE SITE.",36
Dry Fork Site DF-2,36
Black Butte Upwind,36
HOLBROOK,36
PS 64,36
South Lake Tahoe-Airport,36
Aberdeen Bus Stop,36
NEXT TO THE LIZANA FIRE STATION #2,36
Dark Canyon,36
Roanoke - Mario Industries,36
SITE LOCATED ABOUT 2000 FT. NORTH OF ELKEMS METALS EMISSION SOURCES.,36
SALT RIVER PIMA - MARICOPA ADMINISTRATION COMPLEX,36
AMALGA,36
SITE LOCATED 681 METERS SE OF PREVIOUS SITE; 39-165-1002,36
Park Hills,36
ASPEN CENTRAL BANK,36
NEXT TO THE JACKSON CO. TECHNOLOGY CENTER,36
VENOM RANCH,36
Snowbird,36
EAST OF ROAD,36
LODGE,36
RODEFELD LANDFILL,36
LAT/LON POINT IS OF CORNER OF TRAILER,36
OWENS CORNING ON LOWER BROWNSVILLE RD MONITOR NEAR FIBERGLASS RD,36
LINCOLN POST OFFICE,36
SITE LOCATED NEXT TO OLD COLUMBIA RD AND ADJACENT TO AN OPEN FIELD,36
Fridley High School,36
Microscale Site,36
28TH AND REYNOLDS,36
North Shore Mining Industrial Site NM18,36
PAGE AIRPORT,36
East Haverhill,36
Yosemite NP - Camp Mather,36
UTM POINT = INLET PROBE LOCATION OVER SIDEWALK,36
Superseded Aurora Ferry site,36
EQB #54 LA PUNTILLA CATANO,36
34TH STREET,36
CITY OF VENICE REVERSE OSMOSIS WATER TREATMENT PLANT,35
Clarksville (WC) PM2.5,35
BROADWAY & SWAN,35
Bethel,35
"COMPANY NAME OCI, LTD SITE 1A",35
SEASONAL SITE,35
San Marcos Peak,35
Happy Hill,35
"TENNESSEE VALLEY AUTHORITY PSD SITE IN BRADLEY COUNTY, TN",35
FIRE LOOKOUT STATION,35
Ameristeel,34
CENTRAL BUSINESS DISTRICT TYPE SITE,34
SEDONA POST OFFICE,34
CALERA (CLOSED),34
Santa Rosa-Humboldt St.,34
Centerburg WWTP,34
Reynoldsburg,34
ROSLYN,34
POINT = CENTER OF MASS OF MANMADE MATERIALS AT SITE,34
SITE LOCATED NORTH EAST OF MINING ACTIVITY.,34
_OCALA NATIONAL FOREST FIRE CONTROL CENTER,34
"Webster Street, Laconia Special Study",34
School Creek SC-2,34
ST IGNATIUS SITS IN A BOWL VALLEY AND THE PREVAILING WIND DIRECTION,34
CITY GARAGE,34
NE OF DIAZ AVE & GUILFORD RD. INTERSECTION,34
WEST FAMILY THRIFT 3333 W. CHICAGO RAPID CITY SD 57702,34
DEMOPOLIS,34
Camden RRF,34
Black Butte Mine Pit 14,34
Lakeview Elementary School,34
SOUTH OF YMCA BUILDING IN PARKING LOT,34
GT Craig NCore PAMS,34
LOCATE AT THE TOP OF THE SCHOOL.,33
A420110716LAT/LON POINT IS OF SAMPLING INLET,33
Red Leaf Met,33
SITE AT INTERSECTION OF MULDOON AND DEBARR ROADS - NE ANCHORAGE,33
USK - LECLERC RD (KALISPEL TRIBE),33
McKittrick,33
Padre Island NS - Malaquite Visitor Center,33
Crownpoint,33
TALLADEGA,33
"Chico-Holt Hall, CSU Chico",33
30 MILES SOUTH OF BIG TIMBER,33
MANITOWOC METALS,33
Jonesboro,33
Sheriff's Office,33
SAROAD 06-0119-0001,33
NEWKIRK-CAFO,32
JEWELL-CAFO,32
LAWRENCE AIRPORT,32
SITE LOCATED NEXT TO NAVY RAKE STATION ON SMALL POINT IN PHIPPSBURG,32
EAST OF S. RIO VISTA & S. BUFORD INTERSECTION,32
LOCATED INSIDE SACO RIVER RANGER STATION,32
RED BLUFF-310 S. MAIN STREET,32
C001,32
Nez Perce Tribe,32
SE CORNER OF PAYLIS STADIUM,32
LOWER VALLEY HOSP,32
SAC CITY-CAFO,32
Union County #3 Wagner,32
STEVENSVILLE RANGER STATION/70 FT NORTH OF WEATHER STATION,32
NEW BRUNSWICK-DELCO REMY,32
IOWA FALLS-CAFO,32
BELMOND-CAFO II,32
PINELLO RANCH,32
KANAWHA-CAFO,32
ARCH MEDICINE BOW SITE #831 NORTH EAST OF ACTIVITIES.,32
ROUND UP - BULL MOUNTAIN POWER PROJECT,32
ROLLINS NEAR ROAD NO2,32
LOWELL CITY WASTEWATER TREATMENT PLANT,32
PROBE LOCATED 39 M FROM S EDGE AND 2 M FROM E EDGE OF ROOF.,32
UTM COORDINATES = NORTH END OF BLDG. ROOF (METAL TAG MARKER),32
